country,iso3c,year,life_expectancy,gdp_per_capita_ppp,health_expenditure,access_clean_water,infant_mortality,region,income,life_expectancy_is_outlier,gdp_per_capita_ppp_is_outlier,health_expenditure_is_outlier,access_clean_water_is_outlier,infant_mortality_is_outlier,log_gdp_pc
St. Vincent and the Grenadines,VCT,2000,70.35,6502.90023634218,149.9225769,95.4488747696246,19.5,Latin America & Caribbean,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.780003546576967
Sudan,SDN,2000,58.946,2616.46459960938,13.99440765,44.6474372791814,70.8,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,TRUE,FALSE,7.869579296047271
Sudan,SDN,2010,62.979,3805.62744140625,73.60456848,51.4014783358851,54.5,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,8.244236155888334
Sudan,SDN,2020,65.124,3348.57836914063,22.17246819,62.7441109270103,42.8,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,8.116291167329068
Suriname,SUR,2020,72.321,16946.8942361914,453.44619751,97.9896320628805,16.6,Latin America & Caribbean,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.737839865116602
Suriname,SUR,2000,64.409,7535.45294158294,166.90083313,89.0616560452077,27.3,Latin America & Caribbean,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.9273742209438
Suriname,SUR,2010,69.626,13039.4491198099,399.59710693,93.536172790766,21.1,Latin America & Caribbean,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.47573458917493
Sweden,SWE,2000,79.6439024390244,29629.8986478258,2173.1940918,99.4807523698333,3.4,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.296539219968638
Sweden,SWE,2010,81.4512195121951,41956.1290051562,4416.14550781,99.6075336874398,2.5,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.644379803849295
Sweden,SWE,2020,82.3560975609756,57489.2657196219,6003.09375,99.7280724118451,2.1,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.959353526220966
Switzerland,CHE,2020,83,72997.8239503282,10348.34667969,99.9999976034203,3.5,Europe & Central Asia,High income,FALSE,TRUE,TRUE,FALSE,FALSE,11.19818491078662
Switzerland,CHE,2000,79.6804878048781,36695.2070554187,3559.81982422,99.9999994425128,4.7,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.510401427569013
Switzerland,CHE,2010,82.2463414634147,54432.332994981,7695.68798828,99.9999976280164,3.9,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.904713612809537
Syrian Arab Republic,SYR,2020,71.944,3737.65751831376,30.63546944,94.0036367979491,20.4,Middle East & North Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,8.22621436217908
Tajikistan,TJK,2020,68.605,3653.95976759112,74.17329407,81.8524176009632,23.2,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.203566726365874
Tajikistan,TJK,2000,63.542,1036.12988868059,5.90626955,56.5062298278567,62.2,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,6.943247790134933
Tajikistan,TJK,2010,68.37,2291.07823631732,42.28567886,69.4719693561623,29.9,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.736777831288715
Tanzania,TZA,2000,53.244,1163.64367675781,12.33031845,28.6664217644613,85.3,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,TRUE,FALSE,7.059311461803333
Tanzania,TZA,2010,61.127,2069.40185546875,37.18493271,43.4584432103437,48.5,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,TRUE,FALSE,7.635014885792054
Tanzania,TZA,2020,66.771,3290.60986328125,31.72098923,57.9702655871505,33.5,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.098828195359244
Thailand,THA,2000,71.205,7289.10499432356,62.21043015,94.1153642465379,18.5,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.8941360457679135
Thailand,THA,2020,77.331,19163.7415152349,304.3817749,100,8.8,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.860775309873794
Thailand,THA,2010,75.012,12932.2633444457,168.61891174,97.5434253160748,12.2,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.46748050242129
Timor-Leste,TLS,2010,63.66,1955.32969499557,52.6151619,63.7399168882932,52.1,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.578314100142481
Timor-Leste,TLS,2020,66.919,6132.08299806495,118.49451447,83.9742220966015,38.9,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.721289775135745
Togo,TGO,2000,54.577,1314.73715657784,10.63639355,45.4372036960573,70.8,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,TRUE,FALSE,7.18139204370361
Togo,TGO,2020,61.123,2356.75859666213,52.75213242,68.8910592142641,39.1,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,7.765042477946335
Togo,TGO,2010,57.227,1537.0546089113,30.54597664,57.618438906145,53,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,7.337623272452849
Tonga,TON,2000,69.635,3833.92767581697,53.3949585,98.142789835481,13.8,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.25164505953016
Tonga,TON,2020,72.379,6689.85928964051,256.30737305,98.7374596276458,8.7,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.80834811996244
Tonga,TON,2010,71.319,4465.46050009263,166.58139038,98.3663324700148,10.6,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.404127623511563
Trinidad and Tobago,TTO,2010,71.809,30778.3127370297,825.16088867,95.7791624610893,22.3,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,10.334565589029738
Trinidad and Tobago,TTO,2000,68.629,13953.1361523366,266.16275024,92.204244926856,26.1,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,9.54345957577025
Trinidad and Tobago,TTO,2020,72.645,26862.9417710355,1051.83642578,98.8751707692306,18.6,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,10.198502986456692
Tunisia,TUN,2000,72.604,6278.98680881057,111.01378632,89.0557231259084,23.9,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.744963910269503
Tunisia,TUN,2020,75.004,11918.066205483,250.46203613,96.6926617389598,13.5,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.385810696374815
Tunisia,TUN,2010,74.438,10555.0887033221,240.75447083,91.9309126089078,16.7,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.26436336416204
Turkiye,TUR,2010,74.964,17343.6771298998,531.82861328,95.4113237133487,14.7,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.760983288400729
Turkiye,TUR,2000,71.931,9308.41965620447,192.8344574,93.5641620053584,30.8,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.138674608945662
Turkiye,TUR,2020,76.525,28680.2006288764,386.2593689,97.0142665969339,8.7,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,10.263962290117137
Turkmenistan,TKM,2000,64.931,4208.66515457033,75.52490234,87.1464018570597,58.3,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.344900810977833
Turkmenistan,TKM,2010,68.608,8971.61628736812,202.7792511,94.1442613426846,34.9,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.101821126933302
Turkmenistan,TKM,2020,68.846,15090.9394971778,420.0083313,100,33.2,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.621849809411508
Tuvalu,TUV,2000,63.536,2597.25208316056,351.92758179,98.8075336653222,35.8,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.862209274014256
Tuvalu,TUV,2010,64.834,2945.12892457303,465.0112915,99.0261043165722,26.7,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.987907872571635
Tuvalu,TUV,2020,66.357,5122.19827984698,923.06542969,99.2182358260955,18.8,East Asia & Pacific,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.541338977421171
Uganda,UGA,2010,59.959,2091.55963145331,51.88574982,40.229957437106,49.5,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,TRUE,FALSE,7.645665301808975
Uganda,UGA,2020,66.41,2532.21950102069,44.733818050000004,55.9611032232523,30.6,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,7.836851470273105
Uganda,UGA,2000,49.64,1124.20958232447,16.42591858,26.4169299289341,89.8,Sub-Saharan Africa,Low income,FALSE,FALSE,FALSE,TRUE,FALSE,7.024835474214685
Ukraine,UKR,2000,67.786,4228.1162109375,34.62232971,98.1435324295566,17.6,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.349511832643023
Ukraine,UKR,2010,70.188,8453.2998046875,199.49559021,94.916763036789,11.4,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.04231215355273
Ukraine,UKR,2020,73.283,15541.02734375,265.07846069,93.5449854553326,8.1,Europe & Central Asia,Upper middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.651238731372915
United Arab Emirates,ARE,2020,81.936,65352.8344182277,2154.41113281,100,4.7,Middle East & North Africa,High income,FALSE,TRUE,TRUE,FALSE,FALSE,11.087556090999744
United Arab Emirates,ARE,2010,81.886,83670.9093739164,1619.98864746,99.810795681157,7,Middle East & North Africa,High income,FALSE,TRUE,FALSE,FALSE,FALSE,11.334646637808524
United Arab Emirates,ARE,2000,76.347,91317.6283656904,706.03112793,99.6158329815122,8.5,Middle East & North Africa,High income,FALSE,TRUE,FALSE,FALSE,FALSE,11.422099129716154
United Kingdom,GBR,2000,77.7414634146342,26529.8521734351,2027.64416504,100,5.5,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.186025875063306
United Kingdom,GBR,2010,80.4024390243902,36487.6718531875,3892.38012695,100,4.4,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.50472972507077
United Kingdom,GBR,2020,80.331756097561,48230.0477027461,4816.15283203,100,3.9,Europe & Central Asia,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.783737502130455
United States,USA,2020,76.9804878048781,64401.5074354209,11672.77050781,99.8204215151458,5.5,North America,High income,FALSE,TRUE,TRUE,FALSE,FALSE,11.07289231920081
United States,USA,2010,78.5414634146342,48642.6312088213,7836.08837891,99.0106461132278,6.2,North America,High income,FALSE,FALSE,TRUE,FALSE,FALSE,10.792255610753031
Uruguay,URY,2000,74.693,10929.3002607587,699.20495605,96.979327450984,14.7,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,9.29920255906254
Uruguay,URY,2010,76.691,17872.5369682924,1043.26000977,98.3929293447382,9.2,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,9.791020566084379
Uruguay,URY,2020,78.381,25725.258216942,1432.00463867,99.4957570735158,6,Latin America & Caribbean,High income,FALSE,FALSE,FALSE,FALSE,FALSE,10.155228598239512
Uzbekistan,UZB,2000,65.456,2644.26354163536,35.72119904,87.3126001661737,55.1,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.880147871358086
Uzbekistan,UZB,2010,69.836,5504.8563793137,92.87456512,92.0192250304465,27.9,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.613385959681793
Uzbekistan,UZB,2020,71.461,8451.72505108114,120.29019165,95.9578093461551,14.2,Europe & Central Asia,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.04212584757278
Vanuatu,VUT,2000,68.586,2206.10240356774,48.28763199,83.3770902301555,21.4,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.698982619211001
Vanuatu,VUT,2010,69.57,2733.45922588718,99.27953339,86.2630726639574,17.3,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.913323201774993
Vanuatu,VUT,2020,70.385,3117.64425292038,125.41011047,90.4890274363613,14.8,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.044832948470967
Viet Nam,VNM,2000,72.746,2614.11840366563,21.0719223,80.5796711166033,21.7,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.8686821891283545
Viet Nam,VNM,2010,73.611,5389.21956993674,85.36088562,88.8442328441126,16.5,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.592155861200109
Viet Nam,VNM,2020,75.383,11609.3177276423,153.10160828,96.6670224746456,14.7,East Asia & Pacific,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,9.35956330704287
West Bank and Gaza,PSE,2000,70.298,2782.51388482361,129.54533386,90.6478557621416,26.4,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.931110073190658
West Bank and Gaza,PSE,2010,73.302,4120.86066344952,219.44699097,94.6484012106018,19,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.323817319422751
West Bank and Gaza,PSE,2020,74.998,5956.28620064819,314.82254028,97.8804019584454,13.2,Middle East & North Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.692202445142396
"Yemen, Rep.",YEM,2000,62.761,2623.61531886105,22.91244888,40.8790698589101,75.9,Middle East & North Africa,Low income,FALSE,FALSE,FALSE,TRUE,FALSE,7.872308538273189
"Yemen, Rep.",YEM,2010,67.223,3603.03505648202,59.60072327,50.5280111204662,46.6,Middle East & North Africa,Low income,FALSE,FALSE,FALSE,FALSE,FALSE,8.189531840504262
Zambia,ZMB,2000,46.577,1708.51552615927,15.00134468,47.0029309702879,89.4,Sub-Saharan Africa,Lower middle income,TRUE,FALSE,FALSE,TRUE,FALSE,7.4433801591109345
Zambia,ZMB,2010,56.896,3097.66400499243,57.67263412,57.758155891623,49,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.03840355963752
Zambia,ZMB,2020,63.361,3157.30009311643,60.01779938,67.8240040188064,34.5,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.057472540459939
Zimbabwe,ZWE,2010,51.925,1740.94575434279,94.44809723,67.5407111937773,67.6,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,7.4621837815244705
Zimbabwe,ZWE,2020,61.53,3510.67604016744,51.14250565,62.6664561104324,44.9,Sub-Saharan Africa,Lower middle income,FALSE,FALSE,FALSE,FALSE,FALSE,8.163563901950443
